ProductCode,SelectionGroup,GrpOrder,PartNumber,Order,Active,DefaultItem,ExclusionRule,Cost,Name,Description,AdditionalData,InShortenedList,EnglishUS,EnglishUS_LongDesc,French,French_LongDesc,German,German_LongDesc,Spanish,Spanish_LongDesc,Russian,Russian_LongDesc
FPD350_H8,CH/FPD/MOUNTING,6,F4,4,TRUE,FALSE,CH/FPD/END/SUPT=E1,0,2 Flanged Stand-offs and Internal Flanged End Support,2 Flanged Stand-offs and Internal Flanged End Support,,,,,,,,,,,,
FPD350_H8,CH/FPD/MOUNTING,6,F5,5,TRUE,FALSE,CH/FPD/END/SUPT=E1,0,External Flanged End Support only (no stand-offs supplied),External Flanged End Support only (no stand-offs supplied),,,,,,,,,,,,
FPD350_H8,CH/FPD/MOUNTING,6,F6,6,TRUE,FALSE,CH/FPD/END/SUPT=E1,0,Internal Flanged End Support only (no stand-offs supplied),Internal Flanged End Support only (no stand-offs supplied),,,,,,,,,,,,
FPD350_H8,CH/FPD/MOUNTING,6,F7,7,TRUE,FALSE,,0,Stand-off fittings supplied by customer - versions without flanged end supports,Stand-off fittings supplied by customer - versions without flanged end supports,,,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/TYPE,7,R6,1,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),0,Raised Face DN 80 (3 in.),Raised Face DN 80 (3 in.),,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/TYPE,7,J4,2,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),0,RTJ DN 80 (3 in.),RTJ DN 80 (3 in.),,,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/TYPE,7,F6,3,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6 OR CH/FPD/MOUNTING=F7),0,Flat Face DN 80 (3 in.),Flat Face DN 80 (3 in.),,,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/TYPE,7,Z9,4,TRUE,FALSE,,999999,Others,Others,Customer,,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/RAT,8,A1,1,TRUE,FALSE,,0,ASME Class 150,ASME Class 150,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/RAT,8,A3,2,TRUE,FALSE,,0,ASME Class 300,ASME Class 300,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/END/CONN/RAT,8,Z9,3,TRUE,FALSE,,999999,Others,Others,Customer,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,T1,1,TRUE,FALSE,,0,Threaded DP connections (no valves),Threaded DP connections (no valves),,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,W1,2,TRUE,FALSE,,0,Welded DP connections (no valves),Welded DP connections (no valves),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,F1,3,TRUE,FALSE,,0,Flanged DP connections (no valves),Flanged DP connections (no valves),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,D2,4,TRUE,FALSE,,0,3 Valve Manifold - Integral (welded DM3V),3 Valve Manifold - Integral (welded DM3V),,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,D3,5,TRUE,FALSE,,0,5 Valve Manifold - Integral (welded DM5V),5 Valve Manifold - Integral (welded DM5V),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,D4,6,TRUE,FALSE,,0,3 Valve Manifold - Direct-mounted (bolted 3VDM),3 Valve Manifold - Direct-mounted (bolted 3VDM),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,D5,7,TRUE,FALSE,,0,5 Valve Manifold - Direct-mounted (bolted 5VDM),5 Valve Manifold - Direct-mounted (bolted 5VDM),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,D1,8,TRUE,FALSE,,0,Direct mounting head,Direct mounting head,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,V1,9,TRUE,FALSE,,0,Ball Valves,Ball Valves,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,V2,10,TRUE,FALSE,,0,Needle Valves,Needle Valves,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,V3,11,TRUE,FALSE,,0,Gate Valves,Gate Valves,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,V4,12,TRUE,FALSE,,0,Globe Valves,Globe Valves,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/TYPE,9,V5,13,TRUE,FALSE,,0,Double Block & Bleed Valves,Double Block & Bleed Valves,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T0,1,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Not applicable,Not applicable,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T1,2,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1),0,¼ in. NPT male,¼ in. NPT male,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T2,3,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,¼ in. NPT female,¼ in. NPT female,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T3,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1),0,¼ in. BSP male,¼ in. BSP male,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T4,5,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,¼ in. BSP female,¼ in. BSP female,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T5,6,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1),0,½ in. NPT male,½ in. NPT male,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T6,7,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,½ in. NPT female,½ in. NPT female,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T7,8,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1),0,½ in. BSP male,½ in. BSP male,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,T8,9,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,½ in. BSP female,½ in. BSP female,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,F1,10,TRUE,FALSE,CH/FPD/END/CONN/RAT=Y0 OR (CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,½ in. flanged (specification as mounting flange),½ in. flanged (specification as mounting flange),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,F2,11,TRUE,FALSE,CH/FPD/END/CONN/RAT=Y0 OR (CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,¾ in. flanged (specification as mounting flange),¾ in. flanged (specification as mounting flange),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,S1,12,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,½ in. socket weld,½ in. socket weld,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SIZE,10,Z9,13,TRUE,FALSE,,999999,Others,Others,Customer,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,Y0,1,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=T1 OR CH/FPD/TAPPING/TYPE=W1 OR CH/FPD/TAPPING/TYPE=F1 OR CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3),0,As probe,As probe,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,S6,2,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,316/316L Stainless Steel,316/316L Stainless Steel,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,C3,3,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4),0,Carbon Steel,Carbon Steel,,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,U7,4,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Alloy C276 (UNS N010276),Alloy C276 (UNS N010276),,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,M4,5,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,Alloy 400 (UNS N04400),Alloy 400 (UNS N04400),,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,D1,6,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,22% Cr Duplex (UNS S31803),22% Cr Duplex (UNS S31803),,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,D2,7,TRUE,FALSE,NOT(CH/FPD/TAPPING/TYPE=V1 OR CH/FPD/TAPPING/TYPE=V2 OR CH/FPD/TAPPING/TYPE=V3 OR CH/FPD/TAPPING/TYPE=V4 OR CH/FPD/TAPPING/TYPE=V5 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5),0,25% Cr Super Duplex (UNS S32750),25% Cr Super Duplex (UNS S32750),,,,,,,,,,,,
FPD350_H8,CH/FPD/VALVE/MAT,11,Z9,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/PIPE/ORIENT,12,PNH,1,TRUE,FALSE,,0,"Horizontal, circular pipe/duct","Horizontal, circular pipe/duct",TRUE,,,,,,,,,,,
FPD350_H8,CH/FPD/PIPE/ORIENT,12,PNV,2,TRUE,FALSE,,0,"Vertical, circular pipe/duct","Vertical, circular pipe/duct",TRUE,,,,,,,,,,,
FPD350_H8,CH/FPD/PIPE/ORIENT,12,RNH,3,TRUE,FALSE,,0,"Horizontal, rectangular pipe/duct","Horizontal, rectangular pipe/duct",,,,,,,,,,,,
FPD350_H8,CH/FPD/PIPE/ORIENT,12,RNV,4,TRUE,FALSE,,0,"Vertical, rectangular pipe/duct","Vertical, rectangular pipe/duct",,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,BC9,1,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),0,3 in. flanged ball valve - Carbon steel with 316 SS trim,3 in. flanged ball valve - Carbon steel with 316 SS trim,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,BS9,2,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),0,3 in. flanged ball valve - Stainless steel,3 in. flanged ball valve - Stainless steel,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,GC9,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),0,3 in. flanged gate valve - Carbon steel with 316 SS trim,3 in. flanged gate valve - Carbon steel with 316 SS trim,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,GS9,4,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),0,3 in. flanged gate valve - Stainless steel,3 in. flanged gate valve - Stainless steel,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,BM9,5,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Alloy 400,3 in. flanged ball valve - Alloy 400,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,BA9,6,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Aluminium-Bronze,3 in. flanged ball valve - Aluminium-Bronze,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,BH9,7,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6 OR CH/FPD/END/CONN/TYPE=J4),999999,3 in. flanged ball valve - Alloy C276,3 in. flanged ball valve - Alloy C276,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,VF9,8,TRUE,FALSE,,0,Valve supplied by customer,Valve supplied by customer,,,,,,,,,,,,
FPD350_H8,CH/FPD/ISO/VALVE,13,VZ9,9,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/TORBAR/DES,14,TP2,1,TRUE,FALSE,CH/FPD/END/SUPT=E2,999999,Partial Insertion probe,Partial Insertion probe,,,,,,,,,,,,
FPD350_H8,CH/FPD/TORBAR/DES,14,TP4,2,TRUE,FALSE,,2633,Gear Retract,Gear Retract,,,,,,,,,,,,
FPD350_H8,CH/FPD/TORBAR/DES,14,TP5,3,TRUE,FALSE,,340,Bidirectional,Bidirectional,,,,,,,,,,,,
FPD350_H8,CH/FPD/TORBAR/DES,14,TP6,4,TRUE,FALSE,,999999,Special neck length,Special neck length,,,,,,,,,,,,
FPD350_H8,CH/FPD/PACK/GLND/MAT,15,PG1,1,TRUE,FALSE,,999999,PTFE (replaces the standard Graphite material),PTFE (replaces the standard Graphite material),,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SETS,16,TN2,1,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,999999,Two Sets,Two Sets,,,,,,,,,,,,
FPD350_H8,CH/FPD/TAPPING/SETS,16,TNZ,2,TRUE,FALSE,CH/FPD/TAPPING/TYPE=D1 OR CH/FPD/TAPPING/TYPE=D2 OR CH/FPD/TAPPING/TYPE=D3 OR CH/FPD/TAPPING/TYPE=D4 OR CH/FPD/TAPPING/TYPE=D5 OR CH/FPD/TAPPING/TYPE=V5,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/BOLT/TYPE/MAT,17,BGC,1,TRUE,FALSE,,0,ASTM A193 B7 / ASTM A194 2H,ASTM A193 B7 / ASTM A194 2H,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/BOLT/TYPE/MAT,17,BGS,2,TRUE,FALSE,,0,ASTM A193 B8M / ASTM A194 8M,ASTM A193 B8M / ASTM A194 8M,,,,,,,,,,,,
FPD350_H8,CH/FPD/BOLT/TYPE/MAT,17,BZ9,3,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/GASKET,18,GT1,1,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J4,0,Compressed Fibre Asbestos Free; 1.5 mm,Compressed Fibre Asbestos Free; 1.5 mm,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/GASKET,18,GT2,2,TRUE,FALSE,CH/FPD/END/CONN/TYPE=J4,0,Spiral Wound 316 Windings CS Outer; 4.5 mm,Spiral Wound 316 Windings CS Outer; 4.5 mm,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/GASKET,18,GP3,3,TRUE,FALSE,NOT(CH/FPD/END/CONN/TYPE=J4),999999,Soft Iron,Soft Iron,,,,,,,,,,,,
FPD350_H8,CH/FPD/GASKET,18,GZ9,4,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T1,1,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,768,"Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)","Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T2,2,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1059,"Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T3,3,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,999999,"EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)","EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head without transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T4,4,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1253,"EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","EEx ia Integral PT100, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T5,5,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,1059,"Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/TEMP,19,T6,6,TRUE,FALSE,CH/FPD/TORBAR/DES=TP5,999999,"EEx ia Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)","EEx ia Integral Type K Thermocouple, Neck Mounted - Aluminium IP65 Head with transmitter (limited to 70 Bar operating pressure)",,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,AV1,1,TRUE,FALSE,,1420,"Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)","Air Eliminator Package (pair of SS air eliminators, no valves or fittings) (Supplied Loose)",,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,AV2,2,TRUE,FALSE,,2475,Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),Air Eliminator Package (pair of SS air eliminators with valves and fittings) (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,AV3,3,TRUE,FALSE,,1192,Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,AV4,4,TRUE,FALSE,,4428,Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),Air Eliminator Package (pair of DZR air eliminators with valves and fittings  - for seawater applications) (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP1,5,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP2,6,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP3,7,TRUE,FALSE,,999999,Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Carbon Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP4,8,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. BSPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP5,9,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. NPT tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/FITT/ACC,20,CP6,10,TRUE,FALSE,,999999,Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),Pair of Condensate pots in Stainless Steel - ½ in. butt weld Sch 160 tappings (Supplied Loose),,,,,,,,,,,,
FPD350_H8,CH/FPD/SURFACE/TREAT,21,P1,1,TRUE,FALSE,,999999,Oxygen Cleaning,Oxygen Cleaning,,,,,,,,,,,,
FPD350_H8,CH/FPD/SURFACE/TREAT,21,Z9,2,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,C2,1,TRUE,FALSE,CH/FPD/CERTIFICATION=C3,41,Material Certs acc. EN 10204 3.1,Material Certs acc. EN 10204 3.1,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,C3,2,TRUE,FALSE,CH/FPD/CERTIFICATION=C2,999999,Material Certs acc. EN 10204 3.2,Material Certs acc. EN 10204 3.2,,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,CN,3,TRUE,FALSE,,999999,Material acc. NACE MR0175,Material acc. NACE MR0175,,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,C9,4,TRUE,FALSE,,113,Dye Penetrant Inspection,Dye Penetrant Inspection,,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,C8,5,TRUE,FALSE,NOT(CH/FPD/MOUNTING=F1 OR CH/FPD/MOUNTING=F2 OR CH/FPD/MOUNTING=F3 OR CH/FPD/MOUNTING=F4 OR CH/FPD/MOUNTING=F5 OR CH/FPD/MOUNTING=F6),999999,Radiography (Flanged Stand-off),Radiography (Flanged Stand-off),,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,CA,6,TRUE,FALSE,,999999,Positive Material Identification (Niton XRF),Positive Material Identification (Niton XRF),,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,C6,7,TRUE,FALSE,,999999,100% Dimensional Check,100% Dimensional Check,,,,,,,,,,,,
FPD350_H8,CH/FPD/CERTIFICATION,22,CZ,8,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH1,1,TRUE,FALSE,,999999,Impact Testing @ -46 °C,Impact Testing @ -46 °C,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH2,2,TRUE,FALSE,,999999,Impact Testing @ -196 °C,Impact Testing @ -196 °C,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH3,3,TRUE,FALSE,,999999,Hardness Survey,Hardness Survey,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH4,4,TRUE,FALSE,,999999,HIC Testing,HIC Testing,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH5,5,TRUE,FALSE,,999999,Magnetic Particle Inspection,Magnetic Particle Inspection,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH6,6,TRUE,FALSE,,999999,Ultrasonic Inspection,Ultrasonic Inspection,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH7,7,TRUE,FALSE,,999999,Heat Treatment Trace,Heat Treatment Trace,,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CH8,8,TRUE,FALSE,,173,Pressure Test (internal),Pressure Test (internal),,,,,,,,,,,,
FPD350_H8,CH/FPD/TESTING,23,CHZ,9,TRUE,FALSE,,999999,Others,Others,,,,,,,,,,,,
FPD350_H8,CH/FPD/DOC/LANG,24,M1,1,TRUE,FALSE,,999999,German,German,,TRUE,,,,,,,,,,
FPD350_H8,CH/FPD/DOC/LANG,24,M2,2,TRUE,FALSE,,999999,Italian,Italian,,TRUE,,,,,,,,,,
